,customer_id,last_purchase,frequency,monetary,avg_order_value,recency,churn,Segment
311,C1382,2025-04-27,18,1205.8533300718689,66.99185167065939,217,0,New Customer
312,C1383,2024-10-07,27,-562.8820739795397,-20.84748422146443,419,1,New Customer
313,C1385,2024-03-24,8,849.4528748298978,106.18160935373723,616,1,Occassional Buyer Customer
314,C1386,2024-02-25,1,-21.644718443097485,-21.644718443097485,644,1,At-Risk Customer
315,C1387,2023-10-17,4,59.246343435136225,14.811585858784056,775,1,At-Risk Customer
316,C1388,2024-02-10,8,-1045.343728856866,-130.66796610710824,659,1,At-Risk Customer
317,C1389,2025-10-11,18,-560.8538188545925,-31.158545491921807,50,0,New Customer
318,C139,2025-09-10,8,-673.1975972210464,-84.1496996526308,81,0,New Customer
319,C1390,2025-03-01,27,2657.036034028338,98.40874200104955,274,0,Loyal High-Value Customer
320,C1391,2024-10-18,18,-1373.0722760553028,-76.28179311418349,408,1,New Customer
321,C1392,2025-01-18,9,-1756.5261899537825,-195.16957666153138,316,0,New Customer
322,C1393,2025-09-18,32,383.2637596457355,11.976992488929234,73,0,New Customer
323,C1395,2024-05-20,1,-329.946445070245,-329.946445070245,559,1,At-Risk Customer
324,C1396,2023-07-29,1,-215.1607836280597,-215.1607836280597,855,1,At-Risk Customer
325,C1398,2025-01-09,18,-596.5373023556239,-33.140961241979106,325,0,New Customer
326,C14,2023-10-19,1,113.89226252513802,113.89226252513802,773,1,Occassional Buyer Customer
327,C1400,2024-10-26,8,21.559334849397885,2.6949168561747356,400,1,New Customer
328,C1401,2025-08-02,18,-158.78890886718017,-8.821606048176676,120,0,New Customer
329,C1404,2023-11-28,1,-152.08712508782818,-152.08712508782818,733,1,At-Risk Customer
330,C1405,2024-02-01,8,-1300.929915410731,-162.61623942634137,668,1,At-Risk Customer
331,C1406,2024-04-26,4,88.15724849354606,22.039312123386516,583,1,Occassional Buyer Customer
332,C1407,2024-12-24,8,1492.7736675057047,186.59670843821308,341,0,Occassional Buyer Customer
333,C1408,2025-04-06,18,-842.2107840379782,-46.7894880021099,238,0,New Customer
334,C1409,2025-09-16,8,142.89308603503443,17.861635754379304,75,0,New Customer
335,C1410,2025-06-17,8,-594.8615362996687,-74.35769203745859,166,0,New Customer
336,C1411,2025-06-15,48,3450.5170278563373,71.8857714136737,168,0,Loyal High-Value Customer
337,C1412,2023-06-21,1,25.1905065910698,25.1905065910698,893,1,At-Risk Customer
338,C1413,2024-12-21,18,528.7073910448917,29.372632835827314,344,0,New Customer
339,C1414,2023-08-18,1,258.85804337467897,258.85804337467897,835,1,Occassional Buyer Customer
340,C1415,2022-08-05,1,-51.46433381266362,-51.46433381266362,1213,1,At-Risk Customer
341,C1416,2024-03-10,8,241.6541219350852,30.20676524188565,630,1,Occassional Buyer Customer
342,C1417,2023-12-15,8,-1329.8852542337202,-166.23565677921502,716,1,At-Risk Customer
343,C1418,2025-10-24,108,-17507.58009858533,-162.10722313504937,37,0,Discount Seeker Customer
344,C142,2025-08-05,1,-157.12882752044922,-157.12882752044922,117,0,New Customer
345,C1420,2023-07-05,4,894.0578352886064,223.5144588221516,879,1,Occassional Buyer Customer
346,C1421,2025-10-13,27,-290.9022614817196,-10.774157832656282,48,0,New Customer
347,C1422,2025-06-21,18,2598.4114086658315,144.35618937032396,162,0,Loyal High-Value Customer
348,C1423,2024-08-14,1,-153.2618433510252,-153.2618433510252,473,1,New Customer
349,C1424,2025-01-25,8,105.03349591050687,13.129186988813359,309,0,New Customer
350,C1426,2025-10-30,48,19.248649957718044,0.4010135407857926,31,0,Loyal High-Value Customer
351,C1427,2024-01-27,4,-74.56522604937106,-18.641306512342766,673,1,At-Risk Customer
352,C1429,2023-12-15,1,171.26154118139135,171.26154118139135,716,1,Occassional Buyer Customer
353,C143,2025-02-14,27,-2034.0706242036251,-75.33594904457871,289,0,New Customer
354,C1430,2024-01-22,1,65.53198486066267,65.53198486066267,678,1,Occassional Buyer Customer
355,C1433,2023-08-27,1,-22.8775204391146,-22.8775204391146,826,1,At-Risk Customer
356,C1435,2024-06-17,1,231.82516514067368,231.82516514067368,531,1,Occassional Buyer Customer
357,C1436,2023-06-21,1,-318.27805557842555,-318.27805557842555,893,1,At-Risk Customer
358,C1437,2025-01-23,18,1271.4755392709578,70.63752995949766,311,0,Occassional Buyer Customer
359,C1438,2024-10-08,8,2485.445366631778,310.68067082897227,418,1,Occassional Buyer Customer
360,C1439,2025-07-11,18,-626.0481579944424,-34.78045322191346,142,0,New Customer
361,C144,2025-02-15,18,-1193.276407240788,-66.29313373559934,288,0,New Customer
362,C1440,2024-11-09,8,-842.1794070851228,-105.27242588564035,386,1,New Customer
363,C1441,2025-08-06,72,11884.745234291944,165.06590603183255,116,0,Loyal High-Value Customer
364,C1442,2023-05-23,1,36.58341273718273,36.58341273718273,922,1,At-Risk Customer
365,C1444,2023-06-12,1,50.42978172897171,50.42978172897171,902,1,At-Risk Customer
366,C1445,2025-09-20,1,64.38405000687503,64.38405000687503,71,0,New Customer
367,C1446,2025-03-01,1,-162.60519290350837,-162.60519290350837,274,0,New Customer
368,C1447,2025-04-18,32,-2076.6425365688697,-64.89507926777718,226,0,New Customer
369,C1448,2022-12-20,1,-19.757069429112367,-19.757069429112367,1076,1,At-Risk Customer
370,C145,2023-02-24,1,-40.974368016915,-40.974368016915,1010,1,At-Risk Customer
371,C1450,2024-11-29,4,-126.61937341383873,-31.654843353459682,366,1,New Customer
372,C1451,2023-11-03,1,-249.7119861639312,-249.7119861639312,758,1,At-Risk Customer
373,C1452,2024-07-22,48,-1728.1388678349526,-36.00289307989485,496,1,Discount Seeker Customer
374,C1453,2025-09-07,1,2.3948287606508867,2.3948287606508867,84,0,New Customer
375,C1455,2025-02-07,4,167.94254995507129,41.98563748876782,296,0,New Customer
376,C1457,2024-08-16,1,128.4045677663302,128.4045677663302,471,1,Occassional Buyer Customer
377,C1458,2024-08-23,1,85.40668661646973,85.40668661646973,464,1,Occassional Buyer Customer
378,C1459,2025-05-21,8,-1120.872310096782,-140.10903876209775,193,0,New Customer
379,C146,2024-10-22,8,-807.3179947929918,-100.91474934912398,404,1,New Customer
380,C1461,2022-12-19,1,-271.9952221341025,-271.9952221341025,1077,1,At-Risk Customer
381,C1462,2025-10-27,8,12.96246896337675,1.6203086204220938,34,0,New Customer
382,C1463,2025-05-19,75,3068.2335261333715,40.909780348444954,195,0,Loyal High-Value Customer
383,C1464,2023-12-09,1,384.2131179151916,384.2131179151916,722,1,Occassional Buyer Customer
384,C1465,2024-09-08,4,-511.3970085784058,-127.84925214460145,448,1,New Customer
385,C1466,2025-05-14,18,708.8638850430859,39.38132694683811,200,0,New Customer
386,C1467,2023-11-04,1,-87.39483297058422,-87.39483297058422,757,1,At-Risk Customer
387,C1468,2025-03-23,1,24.669990457164893,24.669990457164893,252,0,New Customer
388,C1469,2024-12-20,1,186.3351183307548,186.3351183307548,345,0,Occassional Buyer Customer
389,C147,2024-09-14,1,-95.63589054456176,-95.63589054456176,442,1,New Customer
390,C1470,2025-05-21,50,-130.48696588544686,-2.609739317708937,193,0,Loyal High-Value Customer
391,C1472,2024-09-06,32,-1175.684188032576,-36.740130876018,450,1,New Customer
392,C1473,2025-04-19,4,-429.5139549723756,-107.3784887430939,225,0,New Customer
393,C1474,2025-09-29,8,-56.06157321220337,-7.007696651525421,62,0,New Customer
394,C1475,2023-11-18,1,-177.3458792301249,-177.3458792301249,743,1,At-Risk Customer
395,C1478,2024-10-09,18,-2540.728600209258,-141.15158890051433,417,1,New Customer
396,C1479,2025-08-18,18,4693.015974477482,260.72310969319346,104,0,Loyal High-Value Customer
397,C148,2022-09-09,1,-339.28515822977795,-339.28515822977795,1178,1,At-Risk Customer
398,C1481,2025-01-15,4,999.6287404680409,249.90718511701021,319,0,Occassional Buyer Customer
399,C1483,2025-04-16,8,-1353.143452424919,-169.14293155311486,228,0,New Customer
400,C1484,2024-08-04,1,-138.35786484054046,-138.35786484054046,483,1,New Customer
401,C1486,2024-10-02,18,-2613.8302289339754,-145.21279049633196,424,1,New Customer
402,C1487,2023-12-06,1,78.16396744690971,78.16396744690971,725,1,Occassional Buyer Customer
403,C1488,2024-07-29,9,2235.1025689492244,248.34472988324717,489,1,Occassional Buyer Customer
404,C149,2025-06-29,32,-3564.3423017114337,-111.3856969284823,154,0,Discount Seeker Customer
405,C1491,2024-06-27,4,1141.2327177829225,285.3081794457306,521,1,Occassional Buyer Customer
406,C1492,2025-07-13,1,-1.4090200374831396,-1.4090200374831396,140,0,New Customer
407,C1495,2025-04-16,8,-1185.0446898055347,-148.13058622569184,228,0,New Customer
408,C1496,2024-06-18,1,411.8213613489387,411.8213613489387,530,1,Occassional Buyer Customer
409,C1498,2024-11-09,1,101.4641015511552,101.4641015511552,386,1,Occassional Buyer Customer
410,C1500,2024-10-17,18,1025.555462858601,56.9753034921445,409,1,Occassional Buyer Customer
411,C1501,2025-09-04,8,2620.208153090798,327.52601913634976,87,0,Occassional Buyer Customer
412,C1502,2025-08-03,8,1702.6546075526107,212.83182594407634,119,0,Occassional Buyer Customer
413,C1503,2025-08-10,75,1325.2792974391368,17.670390632521823,112,0,Loyal High-Value Customer
414,C1504,2023-11-04,4,584.9129650320987,146.22824125802467,757,1,Occassional Buyer Customer
415,C1505,2023-09-24,1,-120.0647731092872,-120.0647731092872,798,1,At-Risk Customer
416,C1506,2025-06-04,32,485.64336110522186,15.176355034538183,179,0,New Customer
417,C1507,2023-05-07,1,190.1204071388564,190.1204071388564,938,1,Occassional Buyer Customer
418,C1508,2024-08-06,8,-691.1085565089068,-86.38856956361334,481,1,New Customer
419,C1510,2025-03-01,1,-44.0528937575192,-44.0528937575192,274,0,New Customer
420,C1511,2024-06-20,1,-155.40885412227576,-155.40885412227576,528,1,New Customer
421,C1512,2023-03-09,1,-28.01658134461636,-28.01658134461636,997,1,At-Risk Customer
422,C1514,2024-11-28,8,1393.1386819106397,174.14233523882996,367,1,Occassional Buyer Customer
423,C1515,2024-01-20,8,-2203.639586557487,-275.45494831968585,680,1,At-Risk Customer
424,C1516,2025-11-24,27,-545.3208263312677,-20.1970676418988,6,0,New Customer
425,C1518,2022-09-08,1,422.80908424634526,422.80908424634526,1179,1,Occassional Buyer Customer
426,C152,2025-06-19,18,2298.422639893328,127.69014666074044,164,0,Loyal High-Value Customer
427,C1522,2025-02-23,32,-774.4910953084386,-24.202846728388707,280,0,New Customer
428,C1523,2025-01-04,1,94.93649254484482,94.93649254484482,330,0,Occassional Buyer Customer
429,C1524,2024-05-15,1,136.5362103649346,136.5362103649346,564,1,Occassional Buyer Customer
430,C1525,2025-10-03,8,-645.1178641426468,-80.63973301783085,58,0,New Customer
431,C1526,2025-04-11,18,433.0831726315572,24.060176257308733,233,0,New Customer
432,C1527,2025-04-15,1,495.5812481909495,495.5812481909495,229,0,Occassional Buyer Customer
433,C1528,2024-11-22,4,1227.3142826731844,306.8285706682961,373,1,Occassional Buyer Customer
434,C1530,2024-09-10,8,-268.1190904756229,-33.51488630945286,446,1,New Customer
435,C1532,2025-04-07,8,-2737.0682707775272,-342.1335338471909,237,0,New Customer
436,C1533,2024-01-11,4,632.1458798082645,158.0364699520661,689,1,Occassional Buyer Customer
437,C1535,2024-02-18,1,-227.23333497934223,-227.23333497934223,651,1,At-Risk Customer
438,C1536,2024-10-20,8,1633.1199853386836,204.13999816733545,406,1,Occassional Buyer Customer
439,C1537,2025-04-26,4,-865.5922759726535,-216.39806899316338,218,0,New Customer
440,C1538,2025-07-27,8,456.08247913333497,57.01030989166687,126,0,New Customer
441,C1539,2025-05-04,8,-240.11593088530094,-30.014491360662618,210,0,New Customer
442,C154,2024-07-02,8,696.7324504649093,87.09155630811367,516,1,Occassional Buyer Customer
443,C1540,2023-10-25,1,246.6103043291321,246.6103043291321,767,1,Occassional Buyer Customer
444,C1541,2023-11-09,1,53.82916416131263,53.82916416131263,752,1,At-Risk Customer
445,C1542,2024-06-17,4,-162.56047051365903,-40.64011762841476,531,1,New Customer
446,C1543,2024-07-06,1,123.23084928935984,123.23084928935984,512,1,Occassional Buyer Customer
447,C1544,2025-05-07,75,2283.3318687837423,30.444424917116564,207,0,Loyal High-Value Customer
448,C1545,2024-02-24,1,59.90785368529748,59.90785368529748,645,1,Occassional Buyer Customer
449,C1546,2025-08-02,8,-315.400435576017,-39.425054447002125,120,0,New Customer
450,C1547,2025-02-10,1,343.1185413767694,343.1185413767694,293,0,Occassional Buyer Customer
451,C1548,2023-12-17,1,272.040708334147,272.040708334147,714,1,Occassional Buyer Customer
452,C1549,2025-02-22,1,244.4883527381203,244.4883527381203,281,0,Occassional Buyer Customer
453,C155,2024-09-26,18,-1474.788338435704,-81.93268546865022,430,1,New Customer
454,C1551,2025-07-18,4,-1757.7192446589231,-439.4298111647308,135,0,New Customer
455,C1552,2024-11-17,18,3138.310344083154,174.35057467128635,378,1,Loyal High-Value Customer
456,C1553,2024-10-07,8,59.48566442861784,7.43570805357723,419,1,New Customer
457,C1554,2023-05-14,4,-1105.3406517558706,-276.33516293896764,931,1,At-Risk Customer
458,C1555,2024-05-02,1,-22.36983385203652,-22.36983385203652,577,1,At-Risk Customer
459,C1556,2024-11-09,4,-7.595217088489221,-1.8988042721223053,386,1,New Customer
460,C1557,2022-12-28,1,-46.74523610156963,-46.74523610156963,1068,1,At-Risk Customer
461,C1558,2022-09-01,1,-132.08637814879526,-132.08637814879526,1186,1,At-Risk Customer
462,C1559,2025-07-12,4,18.47385186414374,4.618462966035935,141,0,New Customer
463,C156,2022-07-06,1,30.307604124571984,30.307604124571984,1243,1,At-Risk Customer
464,C1560,2025-06-13,18,-2689.952220936374,-149.4417900520208,170,0,New Customer
465,C1561,2024-12-03,8,-513.1857401777785,-64.14821752222231,362,0,New Customer
466,C1562,2024-04-21,18,-5764.684813610637,-320.2602674228132,588,1,Discount Seeker Customer
467,C1563,2024-06-16,1,109.66998560778111,109.66998560778111,532,1,Occassional Buyer Customer
468,C1564,2024-11-18,8,588.3684091310641,73.54605114138302,377,1,Occassional Buyer Customer
469,C1565,2025-11-01,75,-7928.719449673188,-105.71625932897584,29,0,Discount Seeker Customer
470,C1566,2025-07-29,8,-568.0657434378664,-71.0082179297333,124,0,New Customer
471,C1568,2024-08-21,18,-15.965911030382244,-0.8869950572434581,466,1,New Customer
472,C1569,2024-06-12,1,-233.42426192505263,-233.42426192505263,536,1,New Customer
473,C157,2025-01-24,4,736.4071853636026,184.10179634090065,310,0,Occassional Buyer Customer
474,C1570,2025-02-12,4,-929.4436100189029,-232.36090250472571,291,0,New Customer
475,C1572,2022-09-16,1,155.78108269052922,155.78108269052922,1171,1,At-Risk Customer
476,C1573,2024-08-24,1,-0.4763225287180647,-0.4763225287180647,463,1,New Customer
477,C1574,2023-10-05,8,1444.0350662287674,180.50438327859592,787,1,Occassional Buyer Customer
478,C1575,2024-11-20,1,13.46568920383982,13.46568920383982,375,1,New Customer
479,C1578,2023-12-26,4,290.5958612460206,72.64896531150515,705,1,Occassional Buyer Customer
480,C1579,2024-02-04,1,-163.248102618414,-163.248102618414,665,1,At-Risk Customer
481,C1580,2024-12-14,1,-149.97303578918417,-149.97303578918417,351,0,New Customer
482,C1582,2024-04-28,1,113.80652759627708,113.80652759627708,581,1,Occassional Buyer Customer
483,C1583,2024-10-29,8,848.4479648069508,106.05599560086885,397,1,Occassional Buyer Customer
484,C1584,2023-02-26,1,14.003124304899025,14.003124304899025,1008,1,At-Risk Customer
485,C1585,2023-09-29,1,-66.89831423567574,-66.89831423567574,793,1,At-Risk Customer
486,C1586,2025-05-12,8,-1398.0685557462566,-174.75856946828208,202,0,New Customer
487,C1588,2025-11-04,4,-1451.56886277015,-362.8922156925375,26,0,New Customer
488,C1589,2024-01-22,4,287.5942460643857,71.89856151609642,678,1,Occassional Buyer Customer
489,C159,2024-09-27,1,-34.53544446732298,-34.53544446732298,429,1,New Customer
490,C1590,2024-06-21,8,1061.5106425708245,132.68883032135307,527,1,Occassional Buyer Customer
491,C1591,2025-10-03,8,2148.3348857405003,268.54186071756254,58,0,Occassional Buyer Customer
492,C1593,2023-01-28,1,-417.9986908736687,-417.9986908736687,1037,1,At-Risk Customer
493,C1595,2024-03-03,1,-441.6791964475329,-441.6791964475329,637,1,At-Risk Customer
494,C1596,2023-09-13,1,367.32288411001,367.32288411001,809,1,Occassional Buyer Customer
495,C1597,2025-06-19,8,241.68230288350912,30.21028786043864,164,0,New Customer
496,C1598,2023-01-21,1,21.88833901368168,21.88833901368168,1044,1,At-Risk Customer
497,C1599,2022-11-17,1,-23.37295124186218,-23.37295124186218,1109,1,At-Risk Customer
498,C16,2025-02-06,9,1340.582615254752,148.95362391719468,297,0,Occassional Buyer Customer
499,C1601,2023-11-29,1,143.18395404642524,143.18395404642524,732,1,Occassional Buyer Customer
500,C1602,2025-07-08,18,327.4333374615315,18.190740970085084,145,0,New Customer
501,C1604,2025-03-13,18,1158.8683393328251,64.38157440737918,262,0,New Customer
502,C1606,2024-11-18,27,-944.0989846821205,-34.96662906230076,377,1,New Customer
503,C1608,2025-04-27,48,7959.401011522021,165.82085440670878,217,0,Loyal High-Value Customer
504,C1610,2023-12-02,1,100.2593187543002,100.2593187543002,729,1,Occassional Buyer Customer
505,C1611,2024-04-04,1,2.3497468998455613,2.3497468998455613,605,1,At-Risk Customer
506,C1613,2024-09-05,4,-249.25017937379232,-62.31254484344808,451,1,New Customer
507,C1614,2025-06-04,18,1387.9662522568103,77.10923623648947,179,0,New Customer
508,C1615,2022-09-11,1,-86.66538914210543,-86.66538914210543,1176,1,At-Risk Customer
509,C1616,2024-07-07,8,-353.78115643228546,-44.22264455403568,511,1,New Customer
510,C1617,2023-06-21,1,-59.16832547466618,-59.16832547466618,893,1,At-Risk Customer
511,C1619,2024-03-02,8,540.0952471836072,67.5119058979509,638,1,Occassional Buyer Customer
512,C162,2024-06-09,1,92.6698456450692,92.6698456450692,539,1,Occassional Buyer Customer
513,C1621,2025-05-06,18,-3018.259309200642,-167.68107273336898,208,0,New Customer
514,C1622,2023-09-10,1,-89.16226179631472,-89.16226179631472,812,1,At-Risk Customer
515,C1623,2024-04-19,4,123.59770318640528,30.89942579660132,590,1,Occassional Buyer Customer
516,C1624,2023-10-25,4,-611.6338984581935,-152.90847461454837,767,1,At-Risk Customer
517,C1626,2023-12-31,1,-38.64282184985496,-38.64282184985496,700,1,At-Risk Customer
518,C1627,2025-01-30,1,3.1729472472985543,3.1729472472985543,304,0,New Customer
519,C1628,2025-01-13,8,503.9921637950208,62.9990204743776,321,0,Occassional Buyer Customer
520,C163,2024-07-20,1,-122.03077789398506,-122.03077789398506,498,1,New Customer
521,C1630,2024-10-18,8,-1643.4578374390044,-205.43222967987555,408,1,New Customer
522,C1631,2023-11-22,1,234.13798901842847,234.13798901842847,739,1,Occassional Buyer Customer
523,C1632,2024-03-20,1,140.74604459924524,140.74604459924524,620,1,Occassional Buyer Customer
